class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-root,stem-surface,stem-color,has-ring,ring-type,spore-print-color,habitat,season,stem-width_cm
1,13.23,f,g,e,f,e,c,w,5.95,s,y,w,t,p,p,d,u,1.639
1,13.68,x,h,e,f,e,c,w,5.95,s,y,w,t,g,w,d,a,1.8210000000000002
1,15.42,f,h,e,f,e,c,w,5.95,s,y,w,t,p,n,d,w,1.778
1,15.37,f,h,o,f,e,d,w,5.95,s,y,w,t,g,p,d,u,1.7289999999999999
1,5.86,x,g,e,f,e,f,w,5.95,s,y,w,t,p,w,d,a,1.847
1,14.84,f,h,o,f,e,c,w,5.95,s,y,w,t,g,k,d,w,1.8
1,13.95,f,g,o,f,e,c,w,5.95,s,y,w,t,g,k,d,w,1.6940000000000002
1,13.43,f,g,e,f,e,d,w,5.95,s,y,w,t,g,k,d,u,1.761
1,5.86,x,g,e,f,e,d,w,5.95,s,y,w,t,g,n,d,u,1.8579999999999999
1,11.7,x,h,o,f,e,c,w,5.95,s,y,w,t,g,n,d,u,1.6329999999999998
1,12.6,x,g,o,f,e,d,w,5.95,s,y,w,t,p,p,d,w,1.55
1,5.86,f,g,o,f,e,c,w,5.95,s,y,w,t,p,p,d,u,1.6789999999999998
1,12.67,x,g,o,f,e,c,w,5.95,s,y,w,t,g,p,d,a,1.529
1,15.52,x,g,o,f,e,d,w,5.95,s,y,w,t,g,p,d,u,1.7440000000000002
1,15.26,x,g,o,f,e,c,w,5.95,s,y,w,t,p,k,d,w,1.8030000000000002
1,5.86,x,g,e,f,e,f,w,5.95,s,y,w,t,p,k,d,u,1.7530000000000001
1,5.86,f,h,e,f,e,c,w,5.95,s,y,w,t,p,k,d,a,1.69
1,15.27,f,h,e,f,e,c,w,5.95,s,y,w,t,p,k,d,u,1.6969999999999998
1,12.1,f,g,o,f,e,d,w,5.95,s,y,w,t,g,k,d,w,1.706
1,14.28,x,g,e,f,e,c,w,5.95,s,y,w,t,p,k,d,u,1.7120000000000002
1,15.03,f,g,o,f,e,d,w,5.95,s,y,w,t,g,n,d,a,1.674
1,5.86,x,g,e,f,e,d,w,5.95,s,y,w,t,g,p,d,w,1.8699999999999999
1,5.86,f,g,o,f,e,d,w,5.95,s,y,w,t,p,w,d,w,1.7449999999999999
1,11.3,x,h,o,f,e,c,w,5.95,s,y,w,t,g,p,d,u,1.634
1,14.66,f,g,e,f,e,c,w,5.95,s,y,w,t,g,p,d,a,1.527
1,13.99,f,h,e,f,e,c,w,5.95,s,y,w,t,p,k,d,u,1.623
1,13.62,f,h,e,f,e,c,w,5.95,s,y,w,t,g,p,d,a,1.73
1,14.49,f,g,e,f,e,d,w,5.95,s,y,w,t,g,n,d,w,1.722
1,14.16,x,g,e,f,e,d,w,5.95,s,y,w,t,g,n,d,w,1.734
1,5.86,x,g,o,f,e,d,w,5.95,s,y,w,t,p,n,d,a,1.794
1,13.03,x,h,o,f,e,c,w,5.95,s,y,w,t,p,n,d,u,1.685
1,12.8,x,g,e,f,e,c,w,5.95,s,y,w,t,g,k,d,u,1.6239999999999999
1,13.7,x,g,e,f,e,f,w,5.95,s,y,w,t,g,r,d,u,1.791
1,14.42,x,h,o,f,e,d,w,5.95,s,y,w,t,g,k,d,u,1.8059999999999998
1,14.45,x,g,o,f,e,f,w,5.95,s,y,w,t,g,p,d,u,1.725
1,16.11,f,g,e,f,e,d,w,5.95,s,y,w,t,p,p,d,a,1.861
1,15.61,x,g,e,f,e,c,w,5.95,s,y,w,t,g,k,d,w,1.779
1,14.93,x,h,o,f,e,f,w,5.95,s,y,w,t,g,p,d,w,1.823
1,15.58,f,g,e,f,e,c,w,5.95,s,y,w,t,g,n,d,u,1.796
1,15.98,x,h,e,f,e,c,w,5.95,s,y,w,t,p,w,d,a,1.866
1,15.62,f,h,o,f,e,f,w,5.95,s,y,w,t,p,k,d,u,1.775
1,5.86,x,g,e,f,e,c,w,5.95,s,y,w,t,g,p,d,a,1.6760000000000002
1,13.6,f,h,o,f,e,d,w,5.95,s,y,w,t,g,p,d,u,1.609
1,15.3,f,h,e,f,e,d,w,5.95,s,y,w,t,g,k,d,w,1.884
1,16.08,f,g,o,f,e,c,w,5.95,s,y,w,t,g,k,d,a,1.809
1,13.43,x,h,e,f,e,c,w,5.95,s,y,w,t,p,w,d,w,1.725
1,5.86,x,h,o,f,e,c,w,5.95,s,y,w,t,p,p,d,a,1.778
1,5.86,f,h,o,f,e,c,w,5.95,s,y,w,t,g,k,d,u,1.7920000000000003
1,5.86,f,h,o,f,e,c,w,5.95,s,y,w,t,g,n,d,a,1.73
1,12.59,x,h,e,f,e,c,w,5.95,s,y,w,t,p,p,d,w,1.577
1,5.86,x,h,e,f,e,c,w,5.95,s,y,w,t,p,n,d,a,1.7550000000000001
1,14.89,f,h,o,f,e,c,w,5.95,s,y,w,t,g,k,d,a,1.7730000000000001
1,14.72,x,g,o,f,e,c,w,5.95,s,y,w,t,g,g,d,w,1.8030000000000002
1,13.59,x,h,o,f,e,c,w,5.95,s,y,w,t,g,w,d,w,1.8170000000000002
1,16.07,x,g,o,f,e,d,w,5.95,s,y,w,t,p,w,d,u,1.7760000000000002
1,6.87,x,g,n,f,e,c,w,6.88,b,y,w,t,p,n,d,a,1.364
1,8.59,p,g,n,f,e,c,w,9.15,b,y,w,t,p,n,d,a,1.734
1,5.95,p,g,n,f,e,c,w,7.54,s,y,w,t,p,n,d,u,1.2730000000000001
1,6.51,x,g,n,f,e,f,w,6.8,s,y,w,t,p,k,d,a,1.292
1,7.66,x,g,n,f,e,c,w,8.55,s,y,w,t,p,k,d,a,1.498
1,6.4,x,g,n,f,e,c,w,7.68,s,y,w,t,p,k,d,u,1.468
1,7.06,p,g,n,f,e,c,w,7.26,s,y,w,t,p,n,d,u,1.2029999999999998
1,6.32,x,g,n,f,e,d,w,7.66,b,y,w,t,p,k,d,a,1.584
1,8.8,x,g,n,f,e,f,w,8.44,s,y,w,t,p,k,d,u,1.656
1,7.5,p,g,n,f,e,c,w,6.37,b,y,w,t,p,p,d,u,1.175
1,6.44,p,g,n,f,e,c,w,7.61,s,y,w,t,p,p,d,u,1.359
1,6.64,p,g,n,f,e,c,w,7.14,b,y,w,t,p,p,d,a,1.248
1,6.93,x,g,n,f,e,c,w,7.99,b,y,w,t,p,w,d,u,1.423
1,8.23,x,g,n,f,e,c,w,8.2,f,y,w,t,p,w,d,a,1.567
1,7.37,x,g,n,f,e,c,w,7.8,b,y,w,t,p,p,d,a,1.3599999999999999
1,8.49,p,g,n,f,e,d,w,8.35,b,y,w,t,p,k,d,u,1.5699999999999998
1,7.05,x,g,n,f,e,c,w,8.63,r,y,w,t,p,n,d,a,1.6789999999999998
1,5.92,x,g,n,f,e,c,w,7.47,b,y,w,t,p,w,d,u,1.244
1,8.91,x,g,n,f,e,c,w,9.11,s,y,w,t,p,p,d,u,1.666
1,8.71,x,g,n,f,e,f,w,8.8,s,y,w,t,p,k,d,u,1.6460000000000001
1,8.79,x,g,n,f,e,c,w,8.71,b,y,w,t,p,u,d,u,1.6440000000000001
1,7.09,p,g,n,f,e,c,w,7.97,s,y,w,t,p,n,d,a,1.193
1,8.08,x,g,n,f,e,d,w,8.22,b,y,w,t,p,p,d,u,1.6670000000000003
1,7.63,x,g,n,f,e,c,w,7.97,b,y,w,t,p,n,d,u,1.3439999999999999
1,6.39,x,g,n,f,e,c,w,8.03,s,y,w,t,p,k,d,u,1.386
1,6.86,x,g,n,f,e,c,w,8.04,b,y,w,t,p,p,d,u,1.6300000000000001
1,8.85,p,g,n,f,e,c,w,8.58,s,y,w,t,p,k,d,a,1.518
1,7.73,p,g,n,f,e,d,w,9.09,f,y,w,t,p,w,d,a,1.6300000000000001
1,5.84,x,g,n,f,e,c,w,8.14,s,y,w,t,p,w,d,u,1.447
1,6.5,p,g,n,f,e,c,w,8.46,s,y,w,t,p,k,d,a,1.614
1,6.58,x,g,n,f,e,c,w,7.82,b,y,w,t,p,w,d,u,1.405
1,7.2,x,g,n,f,e,c,w,7.69,b,y,w,t,p,p,d,a,1.552
1,5.55,x,g,n,f,e,f,w,7.19,s,y,w,t,p,k,d,a,1.225
1,6.63,x,g,n,f,e,d,w,7.95,s,y,w,t,p,w,d,a,1.5630000000000002
1,6.83,x,g,n,f,e,c,w,7.8,c,y,w,t,p,n,d,u,1.688
1,6.3,p,g,n,f,e,c,w,7.86,f,y,w,t,p,w,d,a,1.385
1,8.82,x,g,n,f,e,c,w,7.84,s,y,w,t,p,w,d,u,1.376
1,7.33,x,g,n,f,e,c,w,8.29,s,y,w,t,p,w,d,u,1.474
1,8.5,x,g,n,f,e,d,w,6.69,r,y,w,t,p,n,d,a,1.383
1,8.07,x,g,n,f,e,f,w,7.98,r,y,w,t,p,w,d,u,1.537
1,6.85,x,g,n,f,e,c,w,7.83,b,y,w,t,p,k,d,u,1.303
1,7.44,p,g,n,f,e,c,w,8.58,s,y,w,t,p,p,d,a,1.559
1,7.19,x,g,n,f,e,c,w,7.24,c,y,w,t,p,g,d,a,1.72
1,7.07,x,g,n,f,e,c,w,8.82,b,y,w,t,p,k,d,a,1.8079999999999998
1,7.81,x,g,n,f,e,c,w,8.12,c,y,w,t,p,k,d,a,1.457
1,6.08,x,g,n,f,e,c,w,7.71,r,y,w,t,p,g,d,a,1.472
1,8.01,x,g,n,f,e,c,w,8.81,s,y,w,t,p,k,d,a,1.4449999999999998
1,7.5,p,g,n,f,e,c,w,8.88,s,y,w,t,p,p,d,u,1.587
1,8.47,x,g,n,f,e,c,w,9.3,s,y,w,t,p,k,d,u,1.6309999999999998
1,6.36,x,g,n,f,e,d,w,6.01,s,y,w,t,p,k,d,a,1.2189999999999999
1,7.53,p,g,n,f,e,c,w,8.3,b,y,w,t,p,k,d,u,1.5859999999999999
1,7.62,p,g,n,f,e,c,w,8.19,b,y,w,t,p,w,d,u,1.552
1,6.18,p,g,n,f,e,c,w,7.98,b,y,w,t,p,w,d,u,1.428
1,6.67,p,g,n,f,e,c,w,9.1,s,y,w,t,p,k,d,a,1.535
1,5.61,x,g,n,f,e,c,w,7.23,f,y,w,t,p,k,d,a,1.048
1,8.08,x,g,n,f,e,d,w,7.87,b,y,w,t,p,k,d,a,1.449
1,6.37,p,g,n,f,e,d,w,8.65,b,y,w,t,p,p,d,u,1.668
1,6.25,p,g,n,f,e,c,w,6.99,r,y,w,t,p,p,d,u,1.421
1,6.8,x,g,n,f,e,d,w,7.24,f,y,w,t,p,k,d,a,1.294
1,6.71,x,g,n,f,e,c,w,7.09,b,y,w,t,p,g,d,a,1.496
1,8.38,x,g,n,f,e,c,w,8.16,r,y,w,t,p,w,d,a,1.538
1,6.52,x,g,n,f,e,c,w,7.29,b,y,w,t,p,n,d,u,1.2429999999999999
1,5.73,p,g,n,f,e,c,w,6.83,f,y,w,t,p,p,d,a,1.408
1,8.03,x,g,n,f,e,c,w,7.82,s,y,w,t,p,n,d,u,1.389
1,8.25,x,g,n,f,e,c,w,7.05,b,y,w,t,p,w,d,a,1.458
1,9.0,p,g,n,f,e,f,w,8.79,b,y,w,t,p,k,d,u,1.6280000000000001
1,7.97,p,g,n,f,e,c,w,8.0,r,y,w,t,p,k,d,u,1.326
1,7.45,x,g,n,f,e,f,w,8.56,s,y,w,t,p,g,d,u,1.467
1,6.27,p,g,n,f,e,c,w,8.18,f,y,w,t,p,n,d,a,1.341
1,7.38,p,g,n,f,e,c,w,8.33,b,y,w,t,p,n,d,a,1.298
1,7.02,p,g,n,f,e,c,w,7.75,b,y,w,t,p,p,d,a,1.53
1,6.9,p,g,n,f,e,c,w,7.46,b,y,w,t,p,k,d,u,1.3539999999999999
1,7.22,p,g,n,f,e,f,w,8.01,s,y,w,t,p,n,d,a,1.53
1,7.67,x,g,n,f,e,c,w,7.85,b,y,w,t,p,g,d,a,1.384
1,7.83,x,g,n,f,e,d,w,7.92,s,y,w,t,p,w,d,u,1.6019999999999999
1,6.11,x,g,n,f,e,c,w,7.53,s,y,w,t,p,g,d,a,1.4060000000000001
1,7.81,p,g,n,f,e,c,w,7.8,c,y,w,t,p,p,d,u,1.47
1,6.59,x,g,n,f,e,d,w,8.28,f,y,w,t,p,p,d,u,1.5210000000000001
1,6.59,x,g,n,f,e,c,w,8.58,b,y,w,t,p,k,d,u,1.209
1,8.66,p,g,n,f,e,f,w,8.87,b,y,w,t,p,k,d,u,1.685
1,7.9,x,g,n,f,e,c,w,8.57,s,y,w,t,p,w,d,u,1.802
1,6.69,x,g,n,f,e,c,w,7.4,r,y,w,t,p,k,d,u,1.425
1,7.58,x,g,n,f,e,c,w,8.89,s,y,w,t,p,k,d,a,1.576
1,7.22,p,g,n,f,e,f,w,8.41,s,y,w,t,p,k,d,u,1.587
1,7.37,x,g,n,f,e,c,w,7.22,f,y,w,t,p,w,d,u,1.466
1,7.76,x,g,n,f,e,d,w,7.37,b,y,w,t,p,p,d,a,1.372
1,6.84,p,g,n,f,e,c,w,7.71,s,y,w,t,p,k,d,a,1.5619999999999998
1,7.7,p,g,n,f,e,c,w,9.6,s,y,w,t,p,k,d,a,1.8
1,9.14,p,g,n,f,e,d,w,9.13,f,y,w,t,p,g,d,u,1.8809999999999998
1,7.94,p,g,n,f,e,c,w,9.24,r,y,w,t,p,w,d,a,1.59
1,6.37,x,g,n,f,e,f,w,7.38,s,y,w,t,p,w,d,u,1.326
1,7.25,x,g,n,f,e,c,w,8.54,s,y,w,t,p,p,d,a,1.542
1,8.28,p,g,n,f,e,c,w,8.03,s,y,w,t,p,n,d,a,1.389
1,7.18,x,g,n,f,e,c,w,7.54,b,y,w,t,p,r,d,u,1.597
1,5.5,p,g,n,f,e,c,w,6.28,b,y,w,t,p,k,d,a,1.099
1,7.0,p,g,n,f,e,d,w,7.22,c,y,w,t,p,k,d,u,1.209
1,6.4,x,g,n,f,e,c,w,7.27,b,y,w,t,p,n,d,a,1.466
1,8.54,p,g,n,f,e,c,w,7.34,r,y,w,t,p,w,d,u,1.2730000000000001
1,8.18,p,g,n,f,e,c,w,8.19,b,y,w,t,p,n,d,u,1.426
1,8.41,p,g,n,f,e,c,w,8.35,c,y,w,t,p,p,d,u,1.584
1,7.43,x,g,n,f,e,c,w,8.25,b,y,w,t,p,p,d,a,1.489
1,7.59,p,g,n,f,e,c,w,7.86,r,y,w,t,p,n,d,a,1.264
1,7.52,p,g,n,f,e,c,w,8.63,b,y,w,t,p,k,d,a,1.8210000000000002
1,8.1,p,g,n,f,e,c,w,8.07,s,y,w,t,p,p,d,u,1.367
1,6.87,x,g,n,f,e,c,w,7.31,c,y,w,t,p,k,d,a,1.417
1,6.91,x,g,n,f,e,c,w,8.16,b,y,w,t,p,p,d,u,1.61
1,8.0,x,g,n,f,e,d,w,7.58,r,y,w,t,p,k,d,a,1.587
1,8.48,p,g,n,f,e,d,w,8.75,s,y,w,t,p,w,d,u,1.6350000000000002
1,7.47,p,g,n,f,e,c,w,9.1,b,y,w,t,p,k,d,a,1.5539999999999998
1,7.72,p,g,n,f,e,c,w,8.98,s,y,w,t,p,k,d,u,1.7120000000000002
1,6.29,p,g,n,f,e,c,w,7.56,b,y,w,t,p,p,d,u,1.369
1,7.24,x,g,n,f,e,c,w,8.56,s,y,w,t,p,w,d,u,1.483
1,8.2,p,g,n,f,e,c,w,8.5,b,y,w,t,p,k,d,a,1.6309999999999998
1,8.59,p,g,n,f,e,c,w,7.53,s,y,w,t,p,n,d,a,1.605
1,7.43,p,g,n,f,e,c,w,8.36,f,y,w,t,p,n,d,u,1.623
1,7.86,x,g,n,f,e,d,w,7.4,s,y,w,t,p,k,d,u,1.34
1,9.89,x,g,n,f,e,f,w,10.09,f,y,w,t,p,k,d,u,2.018
1,8.61,p,g,n,f,e,c,w,8.45,b,y,w,t,p,p,d,u,1.572
1,7.17,x,g,n,f,e,c,w,7.4,c,y,w,t,p,w,d,u,1.5230000000000001
1,7.08,x,g,n,f,e,c,w,7.84,s,y,w,t,p,p,d,u,1.457
1,6.57,x,g,n,f,e,c,w,7.84,b,y,w,t,p,p,d,a,1.375
1,7.7,x,g,n,f,e,c,w,7.65,b,y,w,t,p,k,d,u,1.49
1,7.21,x,g,n,f,e,c,w,8.12,r,y,w,t,p,w,d,a,1.411
1,7.83,p,g,n,f,e,c,w,8.84,b,y,w,t,p,w,d,u,1.588
1,7.53,x,g,n,f,e,c,w,7.79,f,y,w,t,p,w,d,a,1.613
1,7.93,p,g,n,f,e,c,w,7.78,r,y,w,t,p,n,d,u,1.443
1,7.93,x,g,n,f,e,c,w,7.58,f,y,w,t,p,k,d,a,1.4609999999999999
1,8.7,x,g,n,f,e,c,w,8.62,s,y,w,t,p,p,d,u,1.6829999999999998
1,7.09,p,g,n,f,e,c,w,7.71,s,y,w,t,p,w,d,u,1.291
1,8.35,x,g,n,f,e,c,w,8.79,s,y,w,t,p,n,d,u,1.848
1,6.15,x,g,n,f,e,c,w,7.45,f,y,w,t,p,u,d,a,1.3619999999999999
1,6.06,p,g,n,f,e,c,w,6.99,s,y,w,t,p,k,d,a,1.19
1,7.69,p,g,n,f,e,c,w,8.65,s,y,w,t,p,k,d,u,1.5550000000000002
1,6.92,x,g,n,f,e,d,w,9.18,s,y,w,t,p,p,d,a,1.811
1,7.67,x,g,n,f,e,d,w,7.3,r,y,w,t,p,n,d,a,1.432
1,6.79,p,g,n,f,e,d,w,7.47,b,y,w,t,p,n,d,u,1.365
1,6.83,x,g,n,f,e,c,w,8.87,s,y,w,t,p,g,d,u,1.6219999999999999
1,6.38,x,g,n,f,e,c,w,8.43,s,y,w,t,p,p,d,a,1.468
1,6.93,x,g,n,f,e,c,w,7.13,r,y,w,t,p,k,d,a,1.359
1,7.71,x,g,n,f,e,c,w,7.47,f,y,w,t,p,k,d,u,1.322
1,8.43,x,g,n,f,e,f,w,8.61,s,y,w,t,p,k,d,a,1.7399999999999998
1,7.25,p,g,n,f,e,c,w,8.74,b,y,w,t,p,n,d,u,1.656
1,7.7,x,g,n,f,e,c,w,8.22,s,y,w,t,p,w,d,u,1.629
1,7.83,p,g,n,f,e,c,w,7.78,s,y,w,t,p,w,d,a,1.322
1,7.75,p,g,n,f,e,f,w,8.8,s,y,w,t,p,w,d,a,1.671
1,8.94,p,g,n,f,e,c,w,9.75,r,y,w,t,p,k,d,a,2.004
1,6.34,x,g,n,f,e,c,w,7.75,f,y,w,t,p,k,d,a,1.582
1,5.85,x,g,n,f,e,c,w,6.96,s,y,w,t,p,w,d,u,1.162
1,7.54,x,g,n,f,e,d,w,7.37,f,y,w,t,p,k,d,u,1.4529999999999998
1,6.96,x,g,n,f,e,c,w,8.48,s,y,w,t,p,w,d,a,1.823
1,8.0,x,g,n,f,e,c,w,8.09,r,y,w,t,p,n,d,u,1.526
1,8.76,p,g,n,f,e,c,w,7.94,s,y,w,t,p,k,d,u,1.7399999999999998
1,7.42,x,g,n,f,e,c,w,8.34,r,y,w,t,p,k,d,a,1.6
1,6.71,p,g,n,f,e,c,w,7.42,s,y,w,t,p,k,d,u,1.402
1,7.13,p,g,n,f,e,c,w,7.17,r,y,w,t,p,k,d,a,1.3119999999999998
1,8.33,p,g,n,f,e,f,w,7.59,b,y,w,t,p,w,d,a,1.6059999999999999
1,7.24,x,g,n,f,e,d,w,8.66,f,y,w,t,p,n,d,u,1.556
1,8.7,x,g,n,f,e,c,w,8.67,b,y,w,t,p,p,d,a,1.702
1,7.66,x,g,n,f,e,c,w,8.36,s,y,w,t,p,n,d,a,1.623
1,8.14,p,g,n,f,e,c,w,7.46,c,y,w,t,p,k,d,a,1.482
1,7.42,p,g,n,f,e,c,w,7.82,s,y,w,t,p,k,d,u,1.6309999999999998
1,8.01,x,g,n,f,e,c,w,8.08,r,y,w,t,p,p,d,u,1.584
1,7.71,p,g,n,f,e,d,w,7.19,b,y,w,t,p,k,d,a,1.1560000000000001
1,7.94,p,g,n,f,e,c,w,8.19,c,y,w,t,p,n,d,u,1.661
1,8.53,x,g,n,f,e,c,w,8.66,r,y,w,t,p,p,d,u,1.58
1,7.82,x,g,n,f,e,d,w,7.97,b,y,w,t,p,u,d,a,1.4300000000000002
1,7.18,p,g,n,f,e,c,w,7.46,s,y,w,t,p,k,d,u,1.577
1,6.91,x,g,n,f,e,c,w,8.12,r,y,w,t,p,k,d,u,1.463
1,7.69,p,g,n,f,e,c,w,9.26,c,y,w,t,p,n,d,a,1.8079999999999998
1,7.39,x,g,n,f,e,d,w,7.66,s,y,w,t,p,k,d,a,1.381
1,8.05,p,g,n,f,e,d,w,8.66,s,y,w,t,p,p,d,u,1.612
1,6.26,x,g,n,f,e,c,w,7.63,b,y,w,t,p,k,d,u,1.284
1,7.17,p,g,n,f,e,c,w,7.94,b,y,w,t,p,w,d,a,1.474
1,7.52,p,g,n,f,e,c,w,8.06,s,y,w,t,p,k,d,a,1.448
1,7.56,p,g,n,f,e,c,w,7.76,f,y,w,t,p,p,d,u,1.614
1,8.43,p,g,n,f,e,d,w,8.16,b,y,w,t,p,w,d,a,1.7469999999999999
1,6.43,x,g,n,f,e,c,w,6.84,r,y,w,t,p,n,d,u,1.303
1,7.97,p,g,n,f,e,f,w,7.35,s,y,w,t,p,w,d,a,1.343
1,8.54,p,g,n,f,e,c,w,9.49,s,y,w,t,p,k,d,u,1.722
1,6.05,x,g,n,f,e,c,w,7.31,f,y,w,t,p,w,d,a,1.496
1,8.84,p,g,n,f,e,c,w,8.12,f,y,w,t,p,r,d,u,1.6649999999999998
1,6.29,p,g,n,f,e,c,w,6.37,s,y,w,t,p,w,d,a,1.351
1,9.15,p,g,n,f,e,c,w,8.16,f,y,w,t,p,k,d,u,1.471
1,6.59,x,g,n,f,e,f,w,7.08,r,y,w,t,p,w,d,u,1.542
1,7.38,p,g,n,f,e,d,w,8.73,s,y,w,t,p,k,d,a,1.796
1,7.61,x,g,n,f,e,c,w,7.94,b,y,w,t,p,p,d,a,1.511
1,9.06,x,g,n,f,e,c,w,8.11,b,y,w,t,p,w,d,u,1.7079999999999997
1,7.31,x,g,n,f,e,d,w,6.75,s,y,w,t,p,n,d,a,1.294
1,8.19,p,g,n,f,e,c,w,7.42,b,y,w,t,p,p,d,u,1.365
1,7.86,x,g,n,f,e,c,w,8.32,b,y,w,t,p,k,d,a,1.6440000000000001
1,8.03,x,g,n,f,e,c,w,8.78,b,y,w,t,p,k,d,a,1.677
1,8.38,x,g,n,f,e,c,w,9.13,s,y,w,t,p,k,d,u,1.714
1,6.44,p,g,n,f,e,c,w,8.12,b,y,w,t,p,k,d,u,1.542
1,7.33,p,g,n,f,e,c,w,7.11,s,y,w,t,p,k,d,u,1.191
1,7.97,p,g,n,f,e,c,w,8.22,s,y,w,t,p,k,d,a,1.4949999999999999
1,7.13,x,g,n,f,e,d,w,8.93,f,y,w,t,p,w,d,u,1.8960000000000001
1,7.02,x,g,n,f,e,c,w,6.7,b,y,w,t,p,g,d,u,1.131
1,8.6,x,g,n,f,e,c,w,7.39,s,y,w,t,p,w,d,u,1.4849999999999999
1,8.22,x,g,n,f,e,c,w,8.36,s,y,w,t,p,k,d,u,1.5
1,6.49,x,g,n,f,e,d,w,7.12,b,y,w,t,p,k,d,u,1.272
1,6.88,p,g,n,f,e,c,w,7.52,s,y,w,t,p,w,d,u,1.3699999999999999
1,7.77,p,g,n,f,e,d,w,9.07,s,y,w,t,p,k,d,a,1.549
1,7.7,p,g,n,f,e,d,w,7.23,f,y,w,t,p,k,d,a,1.452
1,6.14,p,g,n,f,e,d,w,6.93,b,y,w,t,p,w,d,a,1.514
1,8.26,p,g,n,f,e,c,w,7.52,b,y,w,t,p,w,d,u,1.4289999999999998
1,8.88,x,g,n,f,e,d,w,8.65,b,y,w,t,p,n,d,u,1.599
1,6.77,x,g,n,f,e,c,w,8.44,f,y,w,t,p,r,d,u,1.324
1,7.86,x,g,n,f,e,d,w,7.62,b,y,w,t,p,k,d,a,1.4449999999999998
1,7.21,x,g,n,f,e,c,w,6.8,s,y,w,t,p,n,d,u,1.525
1,7.92,p,g,n,f,e,d,w,7.39,c,y,w,t,p,p,d,a,1.499
1,8.04,x,g,n,f,e,d,w,8.67,b,y,w,t,p,k,d,u,1.526
1,7.78,p,g,n,f,e,d,w,7.81,s,y,w,t,p,k,d,a,1.4949999999999999
1,8.11,x,g,n,f,e,d,w,7.12,b,y,w,t,p,p,d,u,1.44
1,8.84,p,g,n,f,e,c,w,8.69,s,y,w,t,p,k,d,u,1.738
1,7.24,p,g,n,f,e,c,w,8.33,b,y,w,t,p,k,d,u,1.577
1,8.61,p,g,n,f,e,c,w,8.45,b,y,w,t,p,k,d,u,1.561
1,7.69,x,g,n,f,e,c,w,8.07,r,y,w,t,p,k,d,u,1.687
1,8.14,p,g,n,f,e,c,w,8.67,f,y,w,t,p,w,d,u,1.508
1,6.06,x,g,n,f,e,c,w,8.02,s,y,w,t,p,g,d,a,1.6170000000000002
1,5.68,x,g,n,f,e,c,w,6.86,r,y,w,t,p,g,d,a,1.53
1,8.2,p,g,n,f,e,c,w,8.18,c,y,w,t,p,k,d,a,1.544
1,8.62,x,g,n,f,e,d,w,8.43,b,y,w,t,p,k,d,a,1.6989999999999998
1,6.63,x,g,n,f,e,d,w,8.06,r,y,w,t,p,k,d,a,1.405
1,7.72,p,g,n,f,e,d,w,8.41,s,y,w,t,p,w,d,a,1.669
1,6.24,x,g,n,f,e,c,w,7.93,r,y,w,t,p,k,d,a,1.372
1,7.79,x,g,n,f,e,c,w,6.91,b,y,w,t,p,k,d,a,1.45
1,8.21,p,g,n,f,e,c,w,9.0,b,y,w,t,p,k,d,a,1.764
1,7.08,p,g,n,f,e,d,w,7.77,c,y,w,t,p,k,d,a,1.5050000000000001
1,8.44,p,g,n,f,e,d,w,9.54,s,y,w,t,p,p,d,a,1.8199999999999998
1,7.29,x,g,n,f,e,c,w,7.27,b,y,w,t,p,k,d,u,1.435
1,9.1,p,g,n,f,e,c,w,8.61,r,y,w,t,p,p,d,u,1.879
1,7.54,p,g,n,f,e,c,w,7.96,s,y,w,t,p,p,d,a,1.351
1,8.28,x,g,n,f,e,c,w,7.92,s,y,w,t,p,p,d,u,1.561
1,7.37,x,g,n,f,e,c,w,8.08,f,y,w,t,p,w,d,a,1.543
1,8.23,x,g,n,f,e,c,w,7.13,s,y,w,t,p,g,d,a,1.22
1,8.45,x,g,n,f,e,c,w,7.84,b,y,w,t,p,w,d,a,1.4449999999999998
1,8.31,p,g,n,f,e,d,w,7.46,s,y,w,t,p,n,d,a,1.314
1,7.03,p,g,n,f,e,c,w,6.71,b,y,w,t,p,n,d,u,1.067
1,8.49,x,g,n,f,e,f,w,8.66,b,y,w,t,p,k,d,a,1.641
1,6.64,x,g,n,f,e,d,w,7.12,b,y,w,t,p,k,d,a,1.416
1,8.87,p,g,n,f,e,c,w,9.29,b,y,w,t,p,k,d,a,1.7100000000000002
1,6.58,p,g,n,f,e,f,w,7.21,b,y,w,t,p,w,d,u,1.347
1,6.8,x,g,n,f,e,c,w,7.47,f,y,w,t,p,k,d,u,1.4300000000000002
1,7.59,p,g,n,f,e,c,w,7.77,s,y,w,t,p,p,d,a,1.371
1,7.42,p,g,n,f,e,d,w,7.41,r,y,w,t,p,k,d,a,1.404
1,8.63,x,g,n,f,e,c,w,7.88,s,y,w,t,p,w,d,a,1.596
1,8.05,x,g,n,f,e,d,w,8.74,r,y,w,t,p,r,d,a,1.6010000000000002
1,7.31,p,g,n,f,e,c,w,7.26,s,y,w,t,p,w,d,u,1.397
1,9.3,p,g,n,f,e,c,w,9.0,c,y,w,t,p,k,d,a,1.6329999999999998
1,8.19,x,g,n,f,e,c,w,8.78,b,y,w,t,p,u,d,a,1.605
